Year,Month,Latitude,Longitude,Postal Code,Region,Planning Area,Subzone,Block,Street Name,Flat Type,Flat Model,Storey Lower,Storey Upper,Floor Area Sqm,Lease Commence Date,Years Remaining,Closest Mrt,Closest Mrt Dist,Cbd Dist,Electoral Boundary,Ruling Party,Resale Price,Resale Price Adj 2024,Closest Pri Sch Dist,Closest Pri Sch
2023,1,1.369441594,103.846488239,563700.0,NORTH-EAST REGION,ANG MO KIO,ANG MO KIO TOWN CENTRE,700C,ANG MO KIO AVE 6,5 ROOM,IMPROVED,19,21,111,2003,79,Ang Mo Kio MRT Station,345.928994678,9573.256952548,ANG MO KIO,PAP,1008000,1032089,641.5503416985852,TECK GHEE PRIMARY SCHOOL
2023,1,1.369410498,103.846059822,562700.0,NORTH-EAST REGION,ANG MO KIO,ANG MO KIO TOWN CENTRE,700B,ANG MO KIO AVE 6,4 ROOM,MODEL A,16,18,90,2003,79,Ang Mo Kio MRT Station,393.576327747,9572.610257954,ANG MO KIO,PAP,760000,778162,674.4280011561735,TECK GHEE PRIMARY SCHOOL
2023,1,1.371096498,103.846231524,560714.0,NORTH-EAST REGION,ANG MO KIO,ANG MO KIO TOWN CENTRE,714,ANG MO KIO AVE 6,5 ROOM,IMPROVED,10,12,119,1980,56,Ang Mo Kio MRT Station,391.929758361,9757.576555928,ANG MO KIO,PAP,820000,839596,624.9703702402401,JING SHAN PRIMARY SCHOOL
2023,1,1.373922392,103.855621371,560541.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,541,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,1,3,68,1981,57,Ang Mo Kio MRT Station,806.17649897,10065.227933842,ANG MO KIO,PAP,345000,353245,469.4208847499796,JING SHAN PRIMARY SCHOOL
2023,1,1.372032363,103.857625376,560556.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,556,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,68,1980,56,Ang Mo Kio MRT Station,927.320440426,9869.878083711,ANG MO KIO,PAP,360000,368603,658.7991602130968,JING SHAN PRIMARY SCHOOL
2023,1,1.373922392,103.855621371,560541.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,541,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,68,1981,57,Ang Mo Kio MRT Station,806.17649897,10065.227933842,ANG MO KIO,PAP,345000,353245,469.4208847499796,JING SHAN PRIMARY SCHOOL
2023,1,1.373922392,103.855621371,560541.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,541,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,7,9,68,1981,57,Ang Mo Kio MRT Station,806.17649897,10065.227933842,ANG MO KIO,PAP,360000,368603,469.4208847499796,JING SHAN PRIMARY SCHOOL
2023,1,1.370816268,103.859192334,560560.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,560,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,82,1980,56,Ang Mo Kio MRT Station,1076.614984799,9749.916280701,ANG MO KIO,PAP,428000,438228,848.9604829313618,JING SHAN PRIMARY SCHOOL
2023,1,1.370816268,103.859192334,560560.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,560,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,7,9,82,1980,56,Ang Mo Kio MRT Station,1076.614984799,9749.916280701,ANG MO KIO,PAP,390000,399320,848.9604829313618,JING SHAN PRIMARY SCHOOL
2023,1,1.369743586,103.856023138,560570.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,570,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,4,6,67,1979,55,Ang Mo Kio MRT Station,719.785688186,9606.052839497,ANG MO KIO,PAP,388000,397272,558.2582733671652,JING SHAN PRIMARY SCHOOL
2023,1,1.370597561,103.852367041,560585.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,585,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,4,6,67,1979,55,Ang Mo Kio MRT Station,321.126595115,9686.816895011,ANG MO KIO,PAP,380000,389081,204.5415040512377,JING SHAN PRIMARY SCHOOL
2023,1,1.369743586,103.856023138,560570.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,570,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,4,6,67,1979,55,Ang Mo Kio MRT Station,719.785688186,9606.052839497,ANG MO KIO,PAP,375000,383962,558.2582733671652,JING SHAN PRIMARY SCHOOL
2023,1,1.369743586,103.856023138,560570.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,570,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,10,12,67,1979,55,Ang Mo Kio MRT Station,719.785688186,9606.052839497,ANG MO KIO,PAP,405000,414679,558.2582733671652,JING SHAN PRIMARY SCHOOL
2023,1,1.373405406,103.85113422,560520.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,520,ANG MO KIO AVE 5,5 ROOM,IMPROVED,19,21,118,1980,56,Ang Mo Kio MRT Station,422.143735447,9996.583313438,ANG MO KIO,PAP,740000,757684,135.5961548570821,JING SHAN PRIMARY SCHOOL
2023,1,1.375593367,103.853347801,560538.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,538,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,7,9,68,1980,56,Ang Mo Kio MRT Station,754.742606156,10241.035924884,ANG MO KIO,PAP,356000,364508,404.5014712674161,JING SHAN PRIMARY SCHOOL
2023,1,1.374169237,103.85300192,560533.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,533,ANG MO KIO AVE 5,4 ROOM,NEW GENERATION,4,6,91,1980,56,Ang Mo Kio MRT Station,605.243363438,10082.805989565,ANG MO KIO,PAP,473000,484304,249.2259142355021,JING SHAN PRIMARY SCHOOL
2023,1,1.374825895,103.84895609,560504.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,504,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,7,9,82,1980,56,Ang Mo Kio MRT Station,545.180111792,10156.986842886,ANG MO KIO,PAP,405000,414679,412.9379879899421,JING SHAN PRIMARY SCHOOL
2023,1,1.372736969,103.850194855,560513.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,513,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,1,3,67,1984,60,Ang Mo Kio MRT Station,318.06000666,9923.416114873,ANG MO KIO,PAP,375000,383962,174.9284207327902,JING SHAN PRIMARY SCHOOL
2023,1,1.371186426,103.852980283,562590.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,590B,ANG MO KIO ST 51,4 ROOM,MODEL A,16,18,93,2019,95,Ang Mo Kio MRT Station,405.28913787,9752.99559616,ANG MO KIO,PAP,915000,936866,189.1567844144466,JING SHAN PRIMARY SCHOOL
2023,1,1.371186426,103.852980283,562590.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,590B,ANG MO KIO ST 51,4 ROOM,MODEL A,25,27,93,2019,95,Ang Mo Kio MRT Station,405.28913787,9752.99559616,ANG MO KIO,PAP,940000,962464,189.1567844144466,JING SHAN PRIMARY SCHOOL
2023,1,1.371221785,103.853853154,561590.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,590A,ANG MO KIO ST 51,4 ROOM,MODEL A,19,21,93,2019,95,Ang Mo Kio MRT Station,498.784423285,9759.249810108,ANG MO KIO,PAP,945000,967583,267.67598829221913,JING SHAN PRIMARY SCHOOL
2023,1,1.370933241,103.851940766,561591.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,591A,ANG MO KIO ST 51,4 ROOM,MODEL A,13,15,93,2019,95,Ang Mo Kio MRT Station,287.311077504,9723.468297252,ANG MO KIO,PAP,880000,901030,156.1016832225153,JING SHAN PRIMARY SCHOOL
2023,1,1.371186426,103.852980283,562590.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,590B,ANG MO KIO ST 51,4 ROOM,MODEL A,10,12,93,2019,95,Ang Mo Kio MRT Station,405.28913787,9752.99559616,ANG MO KIO,PAP,903000,924580,189.1567844144466,JING SHAN PRIMARY SCHOOL
2023,1,1.370933241,103.851940766,561591.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,591A,ANG MO KIO ST 51,4 ROOM,MODEL A,22,24,93,2019,95,Ang Mo Kio MRT Station,287.311077504,9723.468297252,ANG MO KIO,PAP,930000,952225,156.1016832225153,JING SHAN PRIMARY SCHOOL
2023,1,1.371186426,103.852980283,562590.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,590B,ANG MO KIO ST 51,4 ROOM,MODEL A,22,24,93,2019,95,Ang Mo Kio MRT Station,405.28913787,9752.99559616,ANG MO KIO,PAP,928000,950177,189.1567844144466,JING SHAN PRIMARY SCHOOL
2023,1,1.371186426,103.852980283,562590.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,590B,ANG MO KIO ST 51,4 ROOM,MODEL A,10,12,93,2019,95,Ang Mo Kio MRT Station,405.28913787,9752.99559616,ANG MO KIO,PAP,910000,931747,189.1567844144466,JING SHAN PRIMARY SCHOOL
2023,1,1.371221785,103.853853154,561590.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,590A,ANG MO KIO ST 51,4 ROOM,MODEL A,7,9,93,2019,95,Ang Mo Kio MRT Station,498.784423285,9759.249810108,ANG MO KIO,PAP,850000,870313,267.67598829221913,JING SHAN PRIMARY SCHOOL
2023,1,1.370933241,103.851940766,561591.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,591A,ANG MO KIO ST 51,4 ROOM,MODEL A,25,27,93,2019,95,Ang Mo Kio MRT Station,287.311077504,9723.468297252,ANG MO KIO,PAP,960000,982942,156.1016832225153,JING SHAN PRIMARY SCHOOL
2023,1,1.371935719,103.85014326,563596.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,596C,ANG MO KIO ST 52,5 ROOM,IMPROVED,22,24,110,2002,78,Ang Mo Kio MRT Station,230.84319565,9834.898337168,ANG MO KIO,PAP,968888,992042,179.92808733897257,JING SHAN PRIMARY SCHOOL
2023,1,1.37183157,103.853670978,563588.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,588C,ANG MO KIO ST 52,5 ROOM,DBSS,7,9,117,2011,87,Ang Mo Kio MRT Station,503.568947581,9826.082996078,ANG MO KIO,PAP,1025000,1049495,224.6799687481998,JING SHAN PRIMARY SCHOOL
2023,1,1.371754007,103.853883309,564588.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,588D,ANG MO KIO ST 52,4 ROOM,DBSS,19,21,91,2011,87,Ang Mo Kio MRT Station,521.769783511,9818.173044768,ANG MO KIO,PAP,912000,933795,249.6999664927844,JING SHAN PRIMARY SCHOOL
2023,1,1.364946014,103.85404338,560418.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,418,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,7,9,74,1979,55,Ang Mo Kio MRT Station,743.789124171,9066.311890852,ANG MO KIO,PAP,400000,409559,382.4422157274184,TECK GHEE PRIMARY SCHOOL
2023,1,1.366955586,103.85803132,560462.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,462,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,10,12,68,1980,56,Ang Mo Kio MRT Station,998.783675634,9313.554642238,ANG MO KIO,PAP,392000,401368,840.1747043394226,TECK GHEE PRIMARY SCHOOL
2023,1,1.365391066,103.856803589,560467.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,467,ANG MO KIO AVE 10,4 ROOM,NEW GENERATION,7,9,92,1979,55,Ang Mo Kio MRT Station,949.942716491,9130.94725035,ANG MO KIO,PAP,470000,481232,649.5674564385156,TOWNSVILLE PRIMARY SCHOOL
