Year,Month,Latitude,Longitude,Postal Code,Region,Planning Area,Subzone,Block,Street Name,Flat Type,Flat Model,Storey Lower,Storey Upper,Floor Area Sqm,Lease Commence Date,Years Remaining,Closest Mrt,Closest Mrt Dist,Cbd Dist,Electoral Boundary,Ruling Party,Resale Price
1992,1,1.345675021,103.8480329,570104.0,CENTRAL REGION,BISHAN,BISHAN EAST,104.0,BISHAN ST 12,4 ROOM,SIMPLIFIED,4,6,84,1985,92,Braddell MRT Station,591.8049385,6939.813149,,,62000
1992,1,1.346100701,103.8478472,570106.0,CENTRAL REGION,BISHAN,BISHAN EAST,106.0,BISHAN ST 12,4 ROOM,MODEL A,1,3,105,1985,92,Bishan MRT Station,594.3436742,6987.924469,,,108000
1992,1,1.34780072,103.8493161,570116.0,CENTRAL REGION,BISHAN,BISHAN EAST,116.0,BISHAN ST 12,4 ROOM,SIMPLIFIED,1,3,89,1985,92,Bishan MRT Station,389.1719455,7168.731506,,,83000
1992,1,1.34780072,103.8493161,570116.0,CENTRAL REGION,BISHAN,BISHAN EAST,116.0,BISHAN ST 12,3 ROOM,SIMPLIFIED,1,3,64,1985,92,Bishan MRT Station,389.1719455,7168.731506,,,52000
1992,1,1.347349574,103.8505352,570119.0,CENTRAL REGION,BISHAN,BISHAN EAST,119.0,BISHAN ST 12,EXECUTIVE,MAISONETTE,7,9,143,1987,94,Bishan MRT Station,465.2284005,7115.954308,,,205000
1992,1,1.346476051,103.8512737,570124.0,CENTRAL REGION,BISHAN,BISHAN EAST,124.0,BISHAN ST 12,5 ROOM,IMPROVED,10,12,121,1987,94,Bishan MRT Station,585.460715,7018.856082,,,138800
1992,1,1.34711903,103.8515533,570125.0,CENTRAL REGION,BISHAN,BISHAN EAST,125.0,BISHAN ST 12,5 ROOM,IMPROVED,10,12,121,1987,94,Bishan MRT Station,536.1554573,7090.008788,,,189000
1992,1,1.346075894,103.8516948,570127.0,CENTRAL REGION,BISHAN,BISHAN EAST,127.0,BISHAN ST 12,4 ROOM,SIMPLIFIED,1,3,84,1986,93,Bishan MRT Station,645.3891642,6974.746557,,,82000
1992,1,1.34608832,103.8504668,570128.0,CENTRAL REGION,BISHAN,BISHAN EAST,128.0,BISHAN ST 12,5 ROOM,IMPROVED,22,24,121,1987,94,Bishan MRT Station,596.5831559,6976.598381,,,170000
1992,1,1.345467542,103.8517224,570133.0,CENTRAL REGION,BISHAN,BISHAN EAST,133.0,BISHAN ST 12,3 ROOM,SIMPLIFIED,4,6,64,1987,94,Bishan MRT Station,707.6461548,6907.499677,,,56000
1992,1,1.345411048,103.8520798,570134.0,CENTRAL REGION,BISHAN,BISHAN EAST,134.0,BISHAN ST 12,EXECUTIVE,APARTMENT,10,12,151,1986,93,Bishan MRT Station,730.2879804,6901.638515,,,255000
1992,1,1.346420297,103.8535925,570170.0,CENTRAL REGION,BISHAN,BISHAN EAST,170.0,BISHAN ST 13,4 ROOM,SIMPLIFIED,1,3,83,1987,94,Bishan MRT Station,733.8472645,7017.330081,,,70000
1992,1,1.346420297,103.8535925,570170.0,CENTRAL REGION,BISHAN,BISHAN EAST,170.0,BISHAN ST 13,5 ROOM,IMPROVED,7,9,121,1987,94,Bishan MRT Station,733.8472645,7017.330081,,,200000
1992,1,1.347751187,103.8542583,570173.0,CENTRAL REGION,BISHAN,BISHAN EAST,173.0,BISHAN ST 13,5 ROOM,IMPROVED,16,18,121,1987,94,Bishan MRT Station,692.6592889,7167.418828,,,190000
1992,1,1.348960622,103.853736,570175.0,CENTRAL REGION,BISHAN,BISHAN EAST,175.0,BISHAN ST 13,5 ROOM,IMPROVED,4,6,121,1987,94,Bishan MRT Station,573.9399102,7298.623431,,,190000
1992,1,1.348127431,103.8523303,570178.0,CENTRAL REGION,BISHAN,BISHAN EAST,178.0,BISHAN ST 13,4 ROOM,SIMPLIFIED,1,3,83,1987,94,Bishan MRT Station,500.3277897,7202.369389,,,82000
1992,1,1.349138096,103.8528785,570181.0,CENTRAL REGION,BISHAN,BISHAN EAST,181.0,BISHAN ST 13,4 ROOM,SIMPLIFIED,1,3,83,1987,94,Bishan MRT Station,480.6877923,7315.320496,,,82000
1992,1,1.349138096,103.8528785,570181.0,CENTRAL REGION,BISHAN,BISHAN EAST,181.0,BISHAN ST 13,5 ROOM,IMPROVED,4,6,121,1987,94,Bishan MRT Station,480.6877923,7315.320496,,,200000
1992,1,1.350205825,103.8530492,570182.0,CENTRAL REGION,BISHAN,BISHAN EAST,182.0,BISHAN ST 13,4 ROOM,SIMPLIFIED,1,3,83,1987,94,Bishan MRT Station,452.003563,7433.824154,,,100000
1992,1,1.349345586,103.8525788,570186.0,CENTRAL REGION,BISHAN,BISHAN EAST,186.0,BISHAN ST 13,EXECUTIVE,MAISONETTE,4,6,146,1987,94,Bishan MRT Station,440.3415455,7337.534406,,,230000
1992,1,1.361341729,103.8448747,570242.0,CENTRAL REGION,BISHAN,MARYMOUNT,242.0,BISHAN ST 22,4 ROOM,MODEL A,7,9,116,1992,99,Ang Mo Kio MRT Station,1083.549593,8692.089226,,,130000
1992,1,1.357284441,103.8393967,570022.0,CENTRAL REGION,BISHAN,UPPER THOMSON,22.0,SIN MING RD,3 ROOM,IMPROVED,1,3,68,1973,80,Upper Thomson MRT Station,789.6551936,8320.129463,,,36000
1992,1,1.350115061,103.8387276,570305.0,CENTRAL REGION,BISHAN,UPPER THOMSON,305.0,SHUNFU RD,3 ROOM,NEW GENERATION,10,12,67,1985,92,Marymount MRT Station,173.8511925,7551.987326,,,50000
1992,1,1.351478813,103.8371852,570313.0,CENTRAL REGION,BISHAN,UPPER THOMSON,313.0,SHUNFU RD,3 ROOM,NEW GENERATION,7,9,67,1985,92,Marymount MRT Station,394.9030552,7733.256155,,,60000
1992,1,1.362870322,103.833604,570403.0,CENTRAL REGION,BISHAN,UPPER THOMSON,403.0,SIN MING AVE,3 ROOM,SIMPLIFIED,7,9,64,1986,93,Upper Thomson MRT Station,938.0799665,9048.564629,,,56700
1992,1,1.286629213,103.8068619,150002.0,CENTRAL REGION,BUKIT MERAH,ALEXANDRA HILL,2.0,JLN BT MERAH,3 ROOM,IMPROVED,10,12,63,1975,82,Queenstown MRT Station,880.276815,4961.848134,,,45500
1992,1,1.287077496,103.8127058,150046.0,CENTRAL REGION,BUKIT MERAH,ALEXANDRA HILL,46.0,LENGKOK BAHRU,4 ROOM,MODEL A,1,3,111,1984,91,Redhill MRT Station,530.6765968,4318.812516,,,170000
1992,1,1.287613426,103.8122721,150051.0,CENTRAL REGION,BUKIT MERAH,ALEXANDRA HILL,51.0,LENGKOK BAHRU,5 ROOM,IMPROVED,7,9,122,1986,93,Redhill MRT Station,545.250253,4373.332386,,,180000
1992,1,1.292075251,103.8285841,160001.0,CENTRAL REGION,BUKIT MERAH,BUKIT HO SWEE,1.0,DELTA AVE,5 ROOM,IMPROVED,13,15,119,1983,90,Tiong Bahru MRT Station,673.7596322,2719.971269,,,160000
1992,1,1.291734122,103.8280261,161002.0,CENTRAL REGION,BUKIT MERAH,BUKIT HO SWEE,2.0,DELTA AVE,5 ROOM,IMPROVED,22,24,122,1985,92,Tiong Bahru MRT Station,623.1104661,2764.376868,,,160000
1992,1,1.287807531,103.8327806,162012.0,CENTRAL REGION,BUKIT MERAH,BUKIT HO SWEE,12.0,TAMAN HO SWEE,3 ROOM,STANDARD,1,3,54,1970,77,Tiong Bahru MRT Station,667.7082013,2128.50838,,,26000
1992,1,1.288114518,103.8290403,160020.0,CENTRAL REGION,BUKIT MERAH,BUKIT HO SWEE,20.0,JLN KLINIK,3 ROOM,STANDARD,4,6,59,1971,78,Tiong Bahru MRT Station,310.9426252,2541.047481,,,30000
1992,1,1.288171345,103.828454,160026.0,CENTRAL REGION,BUKIT MERAH,BUKIT HO SWEE,26.0,JLN KLINIK,3 ROOM,STANDARD,7,9,60,1969,76,Tiong Bahru MRT Station,272.0323839,2606.074329,,,35000
1992,1,1.287669769,103.8282029,160030.0,CENTRAL REGION,BUKIT MERAH,BUKIT HO SWEE,30.0,JLN KLINIK,3 ROOM,STANDARD,4,6,58,1969,76,Tiong Bahru MRT Station,211.0988626,2621.859034,,,26400
1992,1,1.288475431,103.8328482,160095.0,CENTRAL REGION,BUKIT MERAH,BUKIT HO SWEE,95.0,HAVELOCK RD,5 ROOM,IMPROVED,10,12,118,1983,90,Tiong Bahru MRT Station,698.1179778,2140.927336,,,158000
1992,1,1.283910308,103.8149833,150116.0,CENTRAL REGION,BUKIT MERAH,BUKIT MERAH,116.0,BT MERAH CTRL,5 ROOM,IMPROVED,22,24,117,1977,84,Redhill MRT Station,662.4932108,4043.001848,,,180000
1992,1,1.280903017,103.8111463,103105.0,CENTRAL REGION,BUKIT MERAH,DEPOT ROAD,103.0,DEPOT RD,3 ROOM,IMPROVED,1,3,61,1983,90,Telok Blangah MRT Station,1137.963521,4474.789379,,,47000
1992,1,1.287543322,103.8213351,150096.0,CENTRAL REGION,BUKIT MERAH,HENDERSON HILL,96.0,HENDERSON RD,3 ROOM,IMPROVED,10,12,59,1975,82,Redhill MRT Station,561.1431036,3372.474831,,,43000
1992,1,1.283422477,103.8210682,152119.0,CENTRAL REGION,BUKIT MERAH,HENDERSON HILL,119.0,BT MERAH VIEW,3 ROOM,IMPROVED,10,12,65,1983,90,Tiong Bahru MRT Station,727.7423452,3364.871503,,,40000
1992,1,1.283422477,103.8210682,152119.0,CENTRAL REGION,BUKIT MERAH,HENDERSON HILL,119.0,BT MERAH VIEW,3 ROOM,IMPROVED,13,15,65,1983,90,Tiong Bahru MRT Station,727.7423452,3364.871503,,,45500
1992,1,1.282774432,103.8226125,152120.0,CENTRAL REGION,BUKIT MERAH,HENDERSON HILL,120.0,BT MERAH VIEW,4 ROOM,IMPROVED,1,3,88,1973,80,Tiong Bahru MRT Station,617.5280559,3192.785292,,,81900
1992,1,1.283578705,103.8238192,150129.0,CENTRAL REGION,BUKIT MERAH,HENDERSON HILL,129.0,BT MERAH VIEW,3 ROOM,IMPROVED,16,18,65,1973,80,Tiong Bahru MRT Station,457.0502094,3059.054983,,,40000
1992,1,1.284587128,103.8243603,150130.0,CENTRAL REGION,BUKIT MERAH,HENDERSON HILL,130.0,BT MERAH VIEW,3 ROOM,IMPROVED,1,3,65,1973,80,Tiong Bahru MRT Station,343.2592613,3003.295737,,,36000
1992,1,1.278287639,103.8275372,160136.0,CENTRAL REGION,BUKIT MERAH,KAMPONG TIONG BAHRU,136.0,JLN BT MERAH,3 ROOM,IMPROVED,4,6,70,1975,82,Tiong Bahru MRT Station,876.3586789,2695.445838,,,73000
1992,1,1.276883151,103.8308839,160148.0,CENTRAL REGION,BUKIT MERAH,KAMPONG TIONG BAHRU,148.0,SILAT AVE,3 ROOM,NEW GENERATION,1,3,82,1982,89,Outram Park MRT Station,1011.014906,2370.679946,,,74000
1992,1,1.271408833,103.8108875,100044.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH DRIVE,44.0,TELOK BLANGAH DR,3 ROOM,IMPROVED,4,6,76,1976,83,Telok Blangah MRT Station,147.4210868,4676.64544,,,50000
1992,1,1.272201815,103.8110608,100049.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH DRIVE,49.0,TELOK BLANGAH DR,5 ROOM,STANDARD,1,3,123,1976,83,Telok Blangah MRT Station,219.651827,4634.738116,,,125000
1992,1,1.273597187,103.8119421,100054.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH DRIVE,54.0,TELOK BLANGAH DR,3 ROOM,NEW GENERATION,7,9,73,1978,85,Telok Blangah MRT Station,401.323771,4501.920276,,,74000
1992,1,1.274633315,103.8125866,100057.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH DRIVE,57.0,TELOK BLANGAH HTS,4 ROOM,NEW GENERATION,1,3,91,1976,83,Telok Blangah MRT Station,536.0830538,4406.696283,,,143000
1992,1,1.275705008,103.8120071,100061.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH DRIVE,61.0,TELOK BLANGAH HTS,3 ROOM,NEW GENERATION,10,12,67,1976,83,Telok Blangah MRT Station,606.5822183,4446.75879,,,61000
1992,1,1.275159158,103.8101385,100068.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH DRIVE,68.0,TELOK BLANGAH HTS,4 ROOM,NEW GENERATION,7,9,91,1978,85,Telok Blangah MRT Station,494.1375398,4662.269824,,,110000
1992,1,1.274896709,103.8086953,100075.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH DRIVE,75.0,TELOK BLANGAH DR,3 ROOM,NEW GENERATION,10,12,67,1978,85,Telok Blangah MRT Station,478.2889197,4825.473203,,,61000
1992,1,1.273947618,103.8208669,90028.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH RISE,28.0,TELOK BLANGAH RISE,3 ROOM,IMPROVED,4,6,70,1976,83,HarbourFront MRT Station,949.1994271,3531.77021,,,52700
1992,1,1.273131053,103.8216629,90032.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH RISE,32.0,TELOK BLANGAH RISE,3 ROOM,IMPROVED,7,9,59,1976,83,HarbourFront MRT Station,856.1610833,3474.208434,,,40000
1992,1,1.273517801,103.822481,90034.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH RISE,34.0,TELOK BLANGAH WAY,4 ROOM,IMPROVED,4,6,82,1976,83,HarbourFront MRT Station,905.0061834,3374.354496,,,75000
1992,1,1.272099266,103.8232451,90040.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH RISE,40.0,TELOK BLANGAH RISE,4 ROOM,IMPROVED,10,12,82,1976,83,HarbourFront MRT Station,766.0998578,3346.867534,,,75000
1992,1,1.271462566,103.8256835,90101.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH RISE,101.0,BT PURMEI RD,4 ROOM,NEW GENERATION,10,12,93,1983,90,HarbourFront MRT Station,815.2506509,3123.332803,,,100000
1992,1,1.273804157,103.8270577,90110.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH RISE,110.0,BT PURMEI RD,4 ROOM,MODEL A,7,9,104,1984,91,HarbourFront MRT Station,1115.436085,2883.227481,,,128300
1992,1,1.278724029,103.8192204,90005.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH WAY,5.0,TELOK BLANGAH CRES,3 ROOM,IMPROVED,7,9,66,1983,90,Tiong Bahru MRT Station,1196.57199,3601.372313,,,70000
1992,1,1.278149681,103.8184753,90006.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH WAY,6.0,TELOK BLANGAH CRES,3 ROOM,IMPROVED,4,6,65,1975,82,Telok Blangah MRT Station,1271.939336,3692.279104,,,44500
1992,1,1.278361373,103.819384,90007.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH WAY,7.0,TELOK BLANGAH CRES,1 ROOM,IMPROVED,4,6,31,1975,82,Tiong Bahru MRT Station,1211.794607,3588.832141,,,10000
1992,1,1.278361373,103.819384,90007.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH WAY,7.0,TELOK BLANGAH CRES,1 ROOM,IMPROVED,4,6,31,1975,82,Tiong Bahru MRT Station,1211.794607,3588.832141,,,10500
1992,1,1.278361373,103.819384,90007.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH WAY,7.0,TELOK BLANGAH CRES,1 ROOM,IMPROVED,7,9,31,1975,82,Tiong Bahru MRT Station,1211.794607,3588.832141,,,7300
1992,1,1.278361373,103.819384,90007.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH WAY,7.0,TELOK BLANGAH CRES,1 ROOM,IMPROVED,4,6,31,1975,82,Tiong Bahru MRT Station,1211.794607,3588.832141,,,7500
1992,1,1.278053652,103.8215046,90016.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH WAY,16.0,TELOK BLANGAH CRES,3 ROOM,IMPROVED,10,12,65,1975,82,Tiong Bahru MRT Station,1088.221692,3360.788083,,,52000
1992,1,1.276559216,103.8198219,90022.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH WAY,22.0,TELOK BLANGAH CRES,3 ROOM,IMPROVED,10,12,70,1975,82,HarbourFront MRT Station,1249.648269,3574.914651,,,52900
1992,1,1.276693247,103.8188666,90026.0,CENTRAL REGION,BUKIT MERAH,TELOK BLANGAH WAY,26.0,TELOK BLANGAH CRES,5 ROOM,STANDARD,22,24,117,1975,82,Telok Blangah MRT Station,1210.38539,3676.322276,,,125000
1992,1,1.284670567,103.8310493,160043.0,CENTRAL REGION,BUKIT MERAH,TIONG BAHRU,43.0,MOH GUAN TER,2 ROOM,STANDARD,1,3,46,1973,80,Tiong Bahru MRT Station,481.2418214,2261.292173,,,25000
1992,1,1.284420207,103.8310569,161044.0,CENTRAL REGION,BUKIT MERAH,TIONG BAHRU,44.0,MOH GUAN TER,2 ROOM,STANDARD,4,6,64,1973,80,Tiong Bahru MRT Station,492.3968899,2258.354399,,,26000
1992,1,1.281153031,103.8288562,160129.0,CENTRAL REGION,BUKIT MERAH,TIONG BAHRU,129.0,KIM TIAN RD,4 ROOM,IMPROVED,10,12,88,1976,83,Tiong Bahru MRT Station,594.5538746,2506.147646,,,77000
1992,1,1.280401574,103.8292786,160130.0,CENTRAL REGION,BUKIT MERAH,TIONG BAHRU,130.0,KIM TIAN RD,3 ROOM,IMPROVED,7,9,65,1976,83,Tiong Bahru MRT Station,688.9728061,2467.589697,,,45500
1992,1,1.318832253,103.808062,260004.0,CENTRAL REGION,BUKIT TIMAH,FARRER COURT,4.0,QUEEN'S RD,3 ROOM,IMPROVED,10,12,63,1974,81,Farrer Road MRT Station,171.7628257,6233.295793,,,57000
1992,1,1.316411901,103.8053738,260008.0,CENTRAL REGION,BUKIT TIMAH,FARRER COURT,8.0,EMPRESS RD,3 ROOM,IMPROVED,10,12,65,1976,83,Farrer Road MRT Station,250.4243669,6306.62665,,,40000
1992,1,1.314190899,103.7827197,278859.0,CENTRAL REGION,BUKIT TIMAH,ULU PANDAN,11.0,HOLLAND DR,3 ROOM,IMPROVED,1,3,65,1975,82,Dover MRT Station,548.8519932,8375.456426,,,36000
1992,1,1.317604557,103.782221,277354.0,CENTRAL REGION,BUKIT TIMAH,ULU PANDAN,16.0,HOLLAND DR,3 ROOM,IMPROVED,10,12,59,1974,81,Dover MRT Station,793.0375627,8587.467219,,,51000
1992,1,1.317337215,103.8784427,380045.0,CENTRAL REGION,GEYLANG,ALJUNIED,45.0,SIMS DR,3 ROOM,IMPROVED,13,15,65,1977,84,Aljunied MRT Station,506.7008156,4851.884289,,,45500
1992,1,1.317337215,103.8784427,380045.0,CENTRAL REGION,GEYLANG,ALJUNIED,45.0,SIMS DR,3 ROOM,IMPROVED,4,6,65,1977,84,Aljunied MRT Station,506.7008156,4851.884289,,,45500
1992,1,1.316900139,103.8803281,380052.0,CENTRAL REGION,GEYLANG,ALJUNIED,52.0,SIMS PL,3 ROOM,IMPROVED,1,3,76,1977,84,Aljunied MRT Station,291.5201206,4948.519011,,,45000
1992,1,1.317823747,103.8800776,380053.0,CENTRAL REGION,GEYLANG,ALJUNIED,53.0,SIMS PL,3 ROOM,IMPROVED,7,9,65,1981,88,Aljunied MRT Station,350.3547236,5008.448499,,,45500
1992,1,1.321301212,103.885672,380097.0,CENTRAL REGION,GEYLANG,ALJUNIED,97.0,ALJUNIED CRES,3 ROOM,IMPROVED,4,6,65,1975,82,Aljunied MRT Station,620.1393336,5706.959587,,,33000
1992,1,1.321381183,103.8843063,380099.0,CENTRAL REGION,GEYLANG,ALJUNIED,99.0,ALJUNIED CRES,3 ROOM,NEW GENERATION,10,12,67,1978,85,Aljunied MRT Station,568.944741,5612.897103,,,45000
1992,1,1.320922753,103.883352,380101.0,CENTRAL REGION,GEYLANG,ALJUNIED,101.0,ALJUNIED CRES,3 ROOM,NEW GENERATION,7,9,67,1978,85,Aljunied MRT Station,498.9708191,5505.265163,,,61000
1992,1,1.32043903,103.8824204,380102.0,CENTRAL REGION,GEYLANG,ALJUNIED,102.0,ALJUNIED CRES,3 ROOM,NEW GENERATION,7,9,67,1978,85,Aljunied MRT Station,446.2934602,5397.533295,,,50000
1992,1,1.319175152,103.8853216,380108.0,CENTRAL REGION,GEYLANG,ALJUNIED,108.0,ALJUNIED CRES,4 ROOM,NEW GENERATION,4,6,93,1981,88,Aljunied MRT Station,405.2558033,5507.861454,,,127000
1992,1,1.319392918,103.8844399,380109.0,CENTRAL REGION,GEYLANG,ALJUNIED,109.0,ALJUNIED CRES,2 ROOM,IMPROVED,4,6,45,1986,93,Aljunied MRT Station,369.1708984,5458.599229,,,29000
1992,1,1.319392918,103.8844399,380109.0,CENTRAL REGION,GEYLANG,ALJUNIED,109.0,ALJUNIED CRES,3 ROOM,IMPROVED,7,9,60,1986,93,Aljunied MRT Station,369.1708984,5458.599229,,,40000
1992,1,1.317679503,103.8849715,380122.0,CENTRAL REGION,GEYLANG,ALJUNIED,122.0,GEYLANG EAST CTRL,4 ROOM,NEW GENERATION,4,6,91,1982,89,Aljunied MRT Station,268.0478195,5361.654072,,,93000
1992,1,1.318177351,103.8854258,380123.0,CENTRAL REGION,GEYLANG,ALJUNIED,123.0,GEYLANG EAST CTRL,5 ROOM,IMPROVED,7,9,120,1982,89,Aljunied MRT Station,340.38132,5436.361787,,,142000
1992,1,1.317443878,103.8863737,381125.0,CENTRAL REGION,GEYLANG,ALJUNIED,125.0,GEYLANG EAST AVE 1,4 ROOM,MODEL A,7,9,108,1984,91,Aljunied MRT Station,401.7935689,5453.631872,,,128000
1992,1,1.316858776,103.8877612,380130.0,CENTRAL REGION,GEYLANG,ALJUNIED,130.0,GEYLANG EAST AVE 1,EXECUTIVE,MAISONETTE,10,12,146,1987,94,Paya Lebar MRT Station,513.7298918,5521.118107,,,220000
1992,1,1.316758614,103.8868112,380131.0,CENTRAL REGION,GEYLANG,ALJUNIED,131.0,GEYLANG EAST AVE 1,EXECUTIVE,MAISONETTE,1,3,150,1987,94,Aljunied MRT Station,436.1036592,5436.281831,,,240000
1992,1,1.316350523,103.8859388,380132.0,CENTRAL REGION,GEYLANG,ALJUNIED,132.0,GEYLANG EAST AVE 1,EXECUTIVE,MAISONETTE,16,18,146,1987,94,Aljunied MRT Station,337.6435682,5334.821381,,,275000
1992,1,1.316350523,103.8859388,380132.0,CENTRAL REGION,GEYLANG,ALJUNIED,132.0,GEYLANG EAST AVE 1,EXECUTIVE,APARTMENT,7,9,144,1987,94,Aljunied MRT Station,337.6435682,5334.821381,,,180000
1992,1,1.316350523,103.8859388,380132.0,CENTRAL REGION,GEYLANG,ALJUNIED,132.0,GEYLANG EAST AVE 1,EXECUTIVE,APARTMENT,7,9,145,1987,94,Aljunied MRT Station,337.6435682,5334.821381,,,232000
1992,1,1.31718044,103.89834,402002.0,CENTRAL REGION,GEYLANG,GEYLANG EAST,2.0,GEYLANG SERAI,2 ROOM,STANDARD,1,3,41,1971,78,Eunos MRT Station,615.2315215,6456.868672,,,18500
1992,1,1.315885232,103.8991554,420003.0,CENTRAL REGION,GEYLANG,GEYLANG EAST,3.0,JOO CHIAT RD,3 ROOM,MODEL A,10,12,74,1985,92,Eunos MRT Station,625.3116268,6448.837809,,,67000
1992,1,1.31483627,103.8966373,430011.0,CENTRAL REGION,GEYLANG,GEYLANG EAST,11.0,HAIG RD,4 ROOM,NEW GENERATION,10,12,92,1976,83,Paya Lebar MRT Station,542.533413,6152.307895,,,90000
1992,1,1.323143131,103.9034491,400014.0,CENTRAL REGION,GEYLANG,GEYLANG EAST,14.0,EUNOS CRES,5 ROOM,STANDARD,13,15,117,1977,84,Eunos MRT Station,372.3155268,7306.591837,,,160000
1992,1,1.32385971,103.9033636,400015.0,CENTRAL REGION,GEYLANG,GEYLANG EAST,15.0,EUNOS CRES,5 ROOM,STANDARD,16,18,117,1977,84,Eunos MRT Station,450.9815703,7347.488521,,,110000
1992,1,1.324759105,103.9021074,400022.0,CENTRAL REGION,GEYLANG,GEYLANG EAST,22.0,EUNOS CRES,5 ROOM,STANDARD,10,12,123,1977,84,Eunos MRT Station,564.0751623,7300.246356,,,110000
1992,1,1.318226619,103.8978549,400415.0,CENTRAL REGION,GEYLANG,GEYLANG EAST,415.0,EUNOS RD 5,5 ROOM,MODEL A-MAISONETTE,10,12,142,1984,91,Paya Lebar MRT Station,621.4638556,6482.027917,,,200000
1992,1,1.318072851,103.8970875,400417.0,CENTRAL REGION,GEYLANG,GEYLANG EAST,417.0,EUNOS RD 5,5 ROOM,MODEL A-MAISONETTE,4,6,142,1984,91,Paya Lebar MRT Station,534.3873906,6403.653503,,,162000
1992,1,1.329540236,103.9034039,400315.0,CENTRAL REGION,GEYLANG,KAMPONG UBI,315.0,UBI AVE 1,4 ROOM,SIMPLIFIED,7,9,84,1985,92,Ubi MRT Station,467.3585784,7752.92998,,,70000
1992,1,1.328273258,103.9035943,400319.0,CENTRAL REGION,GEYLANG,KAMPONG UBI,319.0,UBI AVE 1,4 ROOM,MODEL A,4,6,104,1985,92,Ubi MRT Station,521.1927311,7676.702618,,,99000
1992,1,1.328273258,103.9035943,400319.0,CENTRAL REGION,GEYLANG,KAMPONG UBI,319.0,UBI AVE 1,4 ROOM,SIMPLIFIED,7,9,84,1985,92,Ubi MRT Station,521.1927311,7676.702618,,,86000
1992,1,1.328033656,103.9043983,400323.0,CENTRAL REGION,GEYLANG,KAMPONG UBI,323.0,UBI AVE 1,4 ROOM,MODEL A,4,6,104,1985,92,Ubi MRT Station,614.2542201,7727.663879,,,118000
1992,1,1.328033656,103.9043983,400323.0,CENTRAL REGION,GEYLANG,KAMPONG UBI,323.0,UBI AVE 1,4 ROOM,SIMPLIFIED,4,6,84,1985,92,Ubi MRT Station,614.2542201,7727.663879,,,74000
1992,1,1.326394469,103.9030715,400334.0,CENTRAL REGION,GEYLANG,KAMPONG UBI,334.0,UBI AVE 1,EXECUTIVE,MAISONETTE,10,12,146,1986,93,Ubi MRT Station,582.9069603,7498.079159,,,237500
1992,1,1.326394469,103.9030715,400334.0,CENTRAL REGION,GEYLANG,KAMPONG UBI,334.0,UBI AVE 1,EXECUTIVE,MAISONETTE,1,3,146,1986,93,Ubi MRT Station,582.9069603,7498.079159,,,170000
1992,1,1.326139736,103.9020736,400338.0,CENTRAL REGION,GEYLANG,KAMPONG UBI,338.0,UBI AVE 1,4 ROOM,SIMPLIFIED,4,6,84,1986,93,Ubi MRT Station,529.3047938,7394.878261,,,90500
1992,1,1.32566117,103.8997332,400347.0,CENTRAL REGION,GEYLANG,KAMPONG UBI,347.0,UBI AVE 1,4 ROOM,MODEL A,7,9,104,1986,93,Ubi MRT Station,480.2398857,7162.851825,,,118000
1992,1,1.325804085,103.9012924,400350.0,CENTRAL REGION,GEYLANG,KAMPONG UBI,350.0,UBI AVE 1,4 ROOM,SIMPLIFIED,1,3,83,1985,92,Ubi MRT Station,515.2466607,7304.55241,,,83500
1992,1,1.330166195,103.8877853,370022.0,CENTRAL REGION,GEYLANG,MACPHERSON,22.0,BALAM RD,3 ROOM,STANDARD,1,3,60,1967,74,MacPherson MRT Station,474.9280437,6609.673827,,,38000
1992,1,1.329654615,103.8871836,370030.0,CENTRAL REGION,GEYLANG,MACPHERSON,30.0,BALAM RD,3 ROOM,STANDARD,4,6,57,1973,80,MacPherson MRT Station,453.3821825,6523.928425,,,23000
1992,1,1.32742995,103.8856816,370039.0,CENTRAL REGION,GEYLANG,MACPHERSON,39.0,CIRCUIT RD,3 ROOM,STANDARD,4,6,66,1971,78,Mattar MRT Station,277.7070324,6227.111377,,,23000
